name,health-resource,address,lat,long
INOCENCIO PHARMACY,pharmacy,"Pob. Ilaya, Dao, Capiz",,
KING LEE PHARMACY,pharmacy,"Barangay Guibongan, Miagao, Iloilo",,
ELI PHARMACY,pharmacy,"Zone 2, Barangay Sto. NiÃ±o, Arevalo, Iloilo City, Iloilo",,
MKJ Drugstore,pharmacy,"Purok Dondonay Brgy.Tapi, Kabankalan City, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"GF Savemore Supermarket, Rizal St., Silay, Negros Occidental, Western Visayas (Region VI), 6116, Silay, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Door 2 Plazuela Tres Evangelista St., Brgy. Purok II, Pavia, Iloilo",,
NIEL PHARMACY,pharmacy,"BARANGAY POBLACION SUR, Ivisan, Capiz",,
Botika Ilonggo,pharmacy,"Overton Bldg., Benedicto, Brgy. Benedicto, Jaro, Iloilo City, Iloilo",,
BOTIKA ILONGGO,pharmacy,"Luna Street, Barangay Bantud, La Paz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"G/F Solanoy Carillo Fuerte Bldg., Roxas Ave. Ext., Andagao, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
St. Peter's Pharmacy,pharmacy,"No. 8 Arroyo Street Barangay Railway Lapaz, Iloilo City, Iloilo",,
ROSE PHARMACY,pharmacy,"G/F Gaisano Capitol Oton, J.C. Zulueta St., Oton, Iloilo, Western Visayas (Region VI), 5020, Oton, Iloilo",,
ROSE PHARMACY,pharmacy,"N1-Prince Hypermart, Confesor Drive Street, Barangay Zone V, Cabatuan, Iloilo",,
Grace Pharmacy,pharmacy,"Mabini St., Brgy. Poblacion, Kalibo, Aklan",,
ROSE PHARMACY,pharmacy,"Room 102, G/F Maryville Bldg., Delgado St., Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
ROSE PHARMACY,pharmacy,"Iloilo Supermart Villa corner Quezon &amp; Rizal Sts., Arevalo, Iloilo City, Iloilo",,
ROSE PHARMACY,pharmacy,"Iznart-Ledesma Streets, Brgy. Edganzon, Iloilo City, Iloilo",,
ROSEMAY PHARMACY,pharmacy,"Barangay Handumanan, Bacolod City, Negros Occidental, Bacolod City, Negros Occidental",,
MERCURY DRUG,pharmacy,"J. C. Zulueta St., Poblacion South, Oton, Iloilo, Western Visayas (Region VI), 5020, Oton, Iloilo",,
MERCURY DRUG,pharmacy,"E. Reyes Ave., Barangay Poblacion Zone II, Estancia, Iloilo, Western Visayas (Region VI), 5017, Estancia, Iloilo",,
IS Medicine Corner,pharmacy,"QHP Plaza, Zone 4, Brgy. Jibao-an, Pavia, Iloilo",,
CAPITAL CARE PHARMACY,pharmacy,"Megaworld, Barangay Villamonte, Bacolod City, Negros Occidental",,
Steveston Drug Corporation,pharmacy,"Bernes St., Helvetia Heights, Barangay Villamonte, Bacolod City, Negros Occidental",,
Mercury Drug,pharmacy,"Unit No. 01, Ground Floor, City Mall Goldenfields, Goldenfields Commercial Complex, Araneta Street, Barangay Singcang-Airport, Bacolod, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Poblacion, New Washington, Aklan, New Washington, Aklan",,
EMMANUEL PHARMACY,pharmacy,"139 LADRIDO ST., POBLACION ILAWOD, Lambunao, Iloilo",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Ground Floor Stall (SIL-GFS-16,17,18,19) Gaisano Grand Mall Silay, Rizal St., Brgy. Mambulac, Silay, Negros Occidental, Negros Island Region, 6116, Silay, Negros Occidental",,
NANING PHARMACY,pharmacy,"Villareal Highway,Pob. Tabuc, Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",,
MR PHARMACY,pharmacy,"BRGY CAPOYUAN, Barbaza, Antique",,
Limen Pharmacy,pharmacy,"San Miguel, Jordan, Guimaras",,
SUNRISER DRUG,pharmacy,"Barangay Poblacion Norte, Balasan, Iloilo, Western Visayas (Region VI), 5018, Balasan, Iloilo",,
MAREX PHARMA TRADING CORP.,pharmacy,"UNIT GL-02, 888 CHINATOWN SQUARE PREMIER, GATUSLAO ST., BRGY. 8, Bacolod City, Negros Occidental",,
ROSE PHARMACY,pharmacy,"Rep. Salazar St., Barangay 5, San Jose de Buenavista, Antique",,
Eusala Drugstore,pharmacy,"Sitio Proper, Brgy. Balabag, Pavia, Iloilo",,
POLYMAY PHARMACY,pharmacy,"Arroyo Street, Zone 5, Santa Barbara, Santa Barbara, Iloilo, Western Visayas (Region VI), 5002, Santa Barbara, Iloilo",,
Suprema Medicina Drugstore,pharmacy,"Felix Gorriceta Avenue, Zone 3, Baranggay Aganan, Pavia, Iloilo",,
ILOILO GRACE PHARMACY,pharmacy,"Hennan Reality Co. Inc. Bldg., Ledesma St., Iloilo City, Iloilo",,
HAPPY PILLS PHARMACY,pharmacy,"BARRIOS BLDG., SAN LORENZO RUIZ, ANDAGAO, Kalibo, Aklan",,
CURECARE PHARMACY,pharmacy,"No. 8 Arroyo Street Barangay Railway Lapaz, Iloilo City, Iloilo",,
Helmari Drugstore,pharmacy,"Guzman Street, Barangay Guzman-Jesena, Mandrurriao, Iloilo City, Iloilo",,
PHARMASEA DRUGSTORE,pharmacy,"Pueblo De Panay, Barangay Lawa-an, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",,
PHARMA MED DRUGSTORE,pharmacy,"Lopue's Silay Building, Cinco de Noviembre St., Silay, Negros Occidental, Negros Island Region, 6116, Silay, Negros Occidental",,
CB PHARMACY,pharmacy,"Malanga St. Poblacion, Libacao, Aklan, Western Visayas (Region VI), 5602, Libacao, Aklan",,
FARMACIA DELA CRUZ,pharmacy,"Roxas Ave. Ext, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
JIBZ PHARMACY,pharmacy,"Brgy. Poblacion, Belison, Antique",,
Phar-Mart Drugstore,pharmacy,"Purok Langis, Barangay Banago, Bacolod City, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"BRGY. POBLACION, Tibiao, Antique",,
SOUTH STAR DRUG,pharmacy,"2nd Floor,  Iloilo Supermart, Brgy. North, San Jose Molo, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
KDM PHARMACY,pharmacy,"Purok 3, Barangay Alangilan, Bacolod City, Negros Occidental",,
I S MEDICINE CORNER,pharmacy,"Brgy. Tagbac, Jaro, Iloilo City, Iloilo",,
G and L Pharmacy,pharmacy,"Real St., Brgy. Poblacion, Patnongon, Antique",,
A21 PHARMACY,pharmacy,"Lemery Bldg., Cansilayan, Buenavista, Guimaras",,
PHARMACY 665,pharmacy,"Railway, Barangay Punta Tabuc, Roxas City, Capiz",,
MERCURY DRUG,pharmacy,"Roanni Sisnorio &amp; Vincent Pedrola Building (RSVP Building), F. Parcon Street, Barangay F. Parcon Ward (Poblacion), 5008, Pototan, Iloilo",,
HERVAS CARE DRUGSTORE,pharmacy,"ZONE2 BRGY. BALDOZA, LAPAZ, Iloilo City, Iloilo",,
HERVAS DRUGSTORE,pharmacy,"SALVACION STREET, Passi City, Iloilo",,
SUPER K DRUG,pharmacy,"Simeon Aguilar St., Passi, Iloilo, Western Visayas (Region VI), 5037, Passi, Iloilo",,
A &amp; E Pharmacy,pharmacy,"Barangay Jibolo, Janiuay, Iloilo",,
ZETTEMED PHARMACY,pharmacy,"BRGY APGAHAN, Patnongon, Antique",,
FARMACIA DELFIN,pharmacy,"Poblacion Tabuc, Maayon, Capiz, Western Visayas (Region VI), 5809, Maayon, Capiz",,
JRH PHARMACY,pharmacy,"Purok Proper North, Barangay Taloc, Bago City, Negros Occidental",,
"Rose Pharmacy, Incorporated",pharmacy,"Isagani Corner Rizal St. Pob. Ilawod, Pontevedra, Capiz",,
AGRB PHARMACY,pharmacy,"Murcia Tinabu-ay Market, Dinsay St., Brgy. Zone III, Murcia, Negros Occidental",,
ALCAZAR PHARMACY,pharmacy,"YLAGAN ST.,ZONE 1,BRGY. VI, San Carlos City, Negros Occidental",,
SRA HEALTHLANE PHARMACY,pharmacy,"SG Building National Road, Barangay Vizcaya, President Roxas, Capiz",,
R.A. Pharmacy,pharmacy,"Brgy. San Jose Ward, Pototan, Iloilo",,
GENERIKA DRUGSTORE,pharmacy,"Transcom, Lopues South Sq., Araneta St., Barangay Tangub, , Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
A &amp; Z DRUGMART,pharmacy,"Supang, Buenavista, Guimaras",,
ST. JOSEPH PHARMACY,pharmacy,"Barangay Zone III, Cadiz City, Negros Occidental",,
The Generics Pharmacy,pharmacy,"Door #3 Lot 11600A Montelibano St., Granada, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
SUPER K DRUG VII,pharmacy,"Estancia, Estancia, Iloilo",,
The Generics Pharmacy,pharmacy,"Lot 22, Blk. 1 Lucky Homes, Brgy. Handumanan, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
FARMACIA IN-NE,pharmacy,"Poblacion, Banga, Aklan",,
ADA\'S Pharma and Medical Supplies Trading,pharmacy,"Crossing High School, Brgy. Lag-asan, District 1, Bago City, Negros Occidental",,
VYG-SIAREEL PHARMACY,pharmacy,"BRGY. ABACA,, Tobias Fornier, Antique, Western Visayas (Region VI), 5716, Tobias Fornier, Antique",,
M.G. Generics Pharmacy,pharmacy,"Ibajay Public Market, Dalisay Street, Poblacion, Ibajay, Aklan",,
CORNER PHARMACY CORPORATION,pharmacy,"One STY. Bldg. Santillan St. Cor. F. Palmares Pob. Ilaya, Passi City, Iloilo",,
ARNAEZ DRUGSTORE,pharmacy,"Necesito St., Poblacion, Laua-an, Antique, Western Visayas (Region VI), 5705, Laua-an, Antique",,
H &amp; E PHARMACY,pharmacy,"POBLACION, Sapi-An, Capiz",,
RK88 PHARMACY,pharmacy,"POBLACION ILAWOD, LAMBUNAO, ILOILO, Lambunao, Iloilo",,
Botika TDG Inc.,pharmacy,"E. Lopez St., Brgy. Luna, Jaro, Iloilo City, Iloilo",,
MGB PHARMACY,pharmacy,"MAGSAYSAY STREET, Poblacion, Cauayan, Negros Occidental",,
CONFLUENCE HEALTH &amp; WELLNESS PRODUCTS,pharmacy,"Barbasa Building, Mabini Street, Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
ST. ANTHONY DE PADUA DRUGSTORE,pharmacy,"Paz Avenue, Sugar House Building Commercial Stall, Victorias City, Negros Occidental",,
ST. VERONICA DRUG STORE,pharmacy,"CABAHUG ST., BRGY. ZONE III, Cadiz, Negros Occidental",,
AYIEN'S DRUGMART,pharmacy,"Muyco Street, Poblacion, Dingle, Iloilo, Western Visayas (Region VI), 5035, Dingle, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"Lot 25, Blk. 15, De Leon St., Brgy. 2, Victorias, Negros Occidental, Negros Island Region, 6119, Victorias, Negros Occidental",,
JM PHARMACY,pharmacy,"ROCK HOUSE BUILDING, CONCORDIA SUR, Nueva Valencia, Guimaras",,
BOTIKA SA PAROKYA,pharmacy,"Atienza Ave., Brgy. V, San Carlos, Negros Occidental",,
Farmart Drugstore,pharmacy,"Lopez Jaena Street, Molo, Iloilo City, ILOILO",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Supermarket Area, Savemore Market Calinog, Brgy. Libot, Calinog, Iloilo, Western Visayas (Region VI), 5040, Calinog, Iloilo",,
Cathy's Drugstore,pharmacy,"Barangay Oringao, Kabankalan City, Negros Occidental",,
MWM PHARMACY,pharmacy,"Zone 3, Aganan, Pavia, Iloilo",,
TABLETAS 7 PHARMACY  &amp; MEDICAL SUPPLIES MERCHANDISING,pharmacy,"Lopez Jaena St., Brgy. 31, Bacolod, Negros Occidental",,
458 PHARMACY,pharmacy,"Casa Juancho Building, Centro Poblacion, Culasi, Antique, Western Visayas (Region VI), 5708, Culasi, Antique",,
JPMJ Pharmacy,pharmacy,"Blumentritt St., Poblacion Ilaya Dumarao, Capiz, Dumarao, Capiz",,
MEGGEL PHARMACY,pharmacy,"Corner Margarita and Everlasting St., Zone II, Bo. Obrero, Lapuz, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
Zane's Pharmacy,pharmacy,"JM Basa Street, Barangay 1 (Poblacion), La Carlota City, Negros Occidental",,
DROGALIFE DRUGSTORE,pharmacy,"Vicente Bldg. Lot 719, Araneta St., Brgy. Sum-ag,, Bacolod City, Negros Occidental",,
MARIA LIZ PHARMACY,pharmacy,"Ceres Terminal, Barangay Camalig, Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
ATHEENA BLISS PHARMACY,pharmacy,"PUROK 4, MINOYAN, MURCIA NEGROS OCCIDENTAL, Murcia, Negros Occidental",,
D-REYES PHARMACY,pharmacy,"Jalandoni Building, Villa Ercelia, San Miguel, Jordan, Guimaras",,
WD DRUGSTORE,pharmacy,"IMPORTANTE, TIBIAO ANTIQUE, Tibiao, Antique",,
Belarmino Drugstore,pharmacy,"Poblacion, Altavas, Aklan",,
GALT'Z MEDICAL CLINIC AND PHARMACY,pharmacy,"New Site, Jordan, Guimaras, Western Visayas (Region VI), 5045, Jordan, Guimaras",,
PHARMASAVE PHARMACY,pharmacy,"Mesias Bldg. Gomez St., Silay City, Negros Occidental",,
LIFECURE PHARMACY,pharmacy,"SHOP #4, SE LA SOR BUILDING, BRGY. CABANBANAN, Oton, Iloilo",,
CONFLUENCE HEALTH AND WELLNESS PRODUCTS,pharmacy,"Ground Floor, Injap Supermart, Arnaldo Boulevard, Baybay, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",,
ADN PHARMACY,pharmacy,"Brgy. Poblacion, Batad, Iloilo, Western Visayas (Region VI), 5016, Batad, Iloilo",,
M PHARMACY,pharmacy,"BALASAN PUBLIC MARKET,BRGY. POBLACION NORTE, BALASAN, ILOILO, Balasan, Iloilo",,
MERCURY DRUG,pharmacy,"Quimpo Bldg., Archbishop Reyes St., Poblacion, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
LOURDES PHARMACY,pharmacy,"Corner Dioso St., National Rd., Brgy. Centro Poblacion, Culasi, Antique, Culasi, Antique",,
YOUSAVE DRUGSTORE,pharmacy,"Zone 4-A (Pob.), Talisay, Negros Occidental",,
Farmacia Rescate,pharmacy,"Toting Reyes Street, Kalibo, Aklan",,
Farmacia Gomez,pharmacy,"Kalibo Shopping Center, Kalibo, Aklan",,
JDN Pharmacy &amp; Medical Supplies,pharmacy,"LUCKY HOMES SUBDIVISION BARANGAY HANDUMANAN, Bacolod City, Negros Occidental",,
S &amp; G Drugstore,pharmacy,"Room 2 Benelio Arcade, Pandac, Pavia, Iloilo",,
LHL PHARMACY,pharmacy,"Villareal Hi-way, Poblacion Proper, Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",,
"ROSE PHARMACY, INCORPORATED",pharmacy,"132 J.M. Basa St., Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
SOUTH STAR DRUG,pharmacy,"Robinson Supermarket, Alijis Road, Carmenville Subd. Brgy. Mansilingan, 6100, Bacolod, Negros Occidental",,
GENERIKA DRUGSTORE,pharmacy,"Fenete St., District III, Sibalom, Antique, Western Visayas (Region VI), 5713, Sibalom, Antique",,
VALDEMAR DRUGSTORE,pharmacy,"Poblacion, Jamindan, Capiz, Western Visayas (Region VI), 5808, Jamindan, Capiz",,
Fastlane Pharmacy,pharmacy,"B2 L1 Corner Landheights 2 &amp; Quezon Street, Areval, Iloilo, Iloilo City, Iloilo",,
ROSE PHARMACY,pharmacy,"Rizal St., Brgy. Rizal-Tuguisan, Guimbal, Iloilo, Western Visayas (Region VI), 5022, Guimbal, Iloilo",,
PARSIA PHARMACY,pharmacy,"Purok 5, San Joaquin, Iloilo, Western Visayas (Region VI), 5024, San Joaquin, Iloilo",,
FARMACIA NI DOK,pharmacy,"Sitio Sibucao, Semirara, Caluya, Antique, Western Visayas (Region VI), 5711, Caluya, Antique",,
ROSE PHARMACY  INCORPORATED,pharmacy,"Gaisano City, Lapaz, Iloilo City, Iloilo",,
888 DRUGCARE PHARMACY,pharmacy,"Lot 2 Block 11 Carmen J. Ledesma Village, Tacas, Jaro, Iloilo City, Iloilo",,
LOIZ PHARMACY,pharmacy,"CEEJ Building, Brgy Pakiad, Oton, Iloilo",,
J. Cabatbat Pharmacy,pharmacy,"R. Tabiana Street Brgy. Poblacion, Leon Iloilo, Leon, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"HL Bldg., Brgy. Tagbak, Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
JUNE GAYCELLYN'S PHARMACY,pharmacy,"Poblacion, Libacao, Aklan",,
"METRO RETAIL STORES GROUP, INC.",pharmacy,"Ground Floor, Ayala Malls, Capitol Central, Gatuslao Street, Barangay 8, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
DIVINE PROVIDER PHARMACY,pharmacy,"Brgy. Poblacion Ilaud, Zarraga, Iloilo",,
Good Rx Pharmacy,pharmacy,"GA Valencia Building, 10 District of Arevalo, Bgry. Sta. Filomena, Arevalo, Iloilo City, Iloilo",,
JCCO PHARMACY,pharmacy,"B74D L18 ZONE 5, ABADA ESCAY, VISTA ALEGRE, Bacolod City, Negros Occidental",,
VERGEL'S PHARMACY,pharmacy,"Purok 3-Highway, Brgy. Minoyan, Murcia, Negros Occidental",,
Negros Grace Pharmacy,pharmacy,"Araneta St., Barangay 12, Bacolod, Negros Occidental",,
QT PHARMACY,pharmacy,"M.H. del Pilar Street, Ilaud Poblacion, Barotac Nuevo, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"Gaisano City Mall Araneta St., Singcang-Airport, Bacolod, Negros Occidental",,
DAILY DOSE PHARMACY,pharmacy,"RM 104 VSB BLDG. 6TH ST. LACSON, BRGY. 7, Bacolod City, Negros Occidental",,
ADAH'S PHARMACY,pharmacy,"Rizal St., La Castellana, Negros Occidental, Negros Island Region, 6131, La Castellana, Negros Occidental",,
DOMINICS PHARMACY,pharmacy,"M. CHAVEZ, San Lorenzo, Guimaras, Western Visayas (Region VI), 5047, San Lorenzo, Guimaras",,
THE GENERICS PHARMACY,pharmacy,"San Roque Extension, Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",,
MERCURY DRUG,pharmacy,"Jetty Port, Caticlan,, Malay, Aklan, Western Visayas (Region VI), 5608, Malay, Aklan",,
MERCURY DRUG,pharmacy,"Dumalag Road, Brgy. Poblacion, Tabuc, Mambusao, Capiz, Western Visayas (Region VI), 5807, Mambusao, Capiz",,
BIOMEDIX PHARMACY AND SUPPLIES,pharmacy,"RSP Bldg., T. A. Fornier St., Brgy. 7, San Jose, Antique",,
JM'S DRUGSTORE,pharmacy,"Poblacion, Nabas, Aklan, Western Visayas (Region VI), 5607, Nabas, Aklan",,
Maxy Pharmacy,pharmacy,"Real St., Brgy. Hipona, Pontevedra, Capiz",,
GREGORI PHARMACY,pharmacy,"MAQUILING STREET BARANGAY PUROK II, PAVIA ILOILO, Pavia, Iloilo",,
ROSE PHARMACY,pharmacy,"104 Lopez Jaena St., Brgy. San Isidro, Jaro, Iloilo City, Iloilo",,
FAMILEE PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"ZONE 1 BARANGAY BALDOZA, LAPAZ, Iloilo City, Iloilo",,
GRACE PHARMACY,pharmacy,"St. Anne's Bldg., 13th Lacson St., Barangay 4, Bacolod, Negros Occidental",,
NEPCURIE DRUGSTORE,pharmacy,"Bangga Bante, Zarraga, Iloilo, Western Visayas (Region VI), 5004, Zarraga, Iloilo",,
MERCURY DRUG,pharmacy,"E. Lizares Bldg., Mabini St., Brgy. Zone 4-A, Talisay, Negros Occidental, Negros Island Region, 6115, Talisay, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Lopue's San Sebastian Bldg., Brgy. Gargato, Hinigaran, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Blk. 3, Lot 11 &amp; 12 Fortune Towne, Brgy. Estefania, Bacolod, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"B.S. Aquino Drive, Capitol Shopping Center, Villamonte, Bacolod, Negros Occidental",,
Negros Grace Pharmacy,pharmacy,"GF A1-3, Gaisano Capital, F.C. Ledesma Ave., Brgy. Palampas,, San Carlos, Negros Occidental, Negros Island Region, 6127, San Carlos, Negros Occidental",,
JAN VEY PHARMACY,pharmacy,"Somes St., Pob. Zone II, Estancia, Iloilo, Western Visayas (Region VI), 5017, Estancia, Iloilo",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"GF Savemore Market Sta. Barbara Iloilo, Zone 3, Arroyo St., Sta. Barbara, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Puregold Jaro El 98 Road corner Cuartero St., Barangay Cuartero, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
The Generics Pharmacy,pharmacy,"Centro Poblacion, Culasi, Antique",,
GOOD MARIA PHARMACY,pharmacy,"Brgy. Poblacion, Sapi-An, Capiz",,
THE GENERICS PHARMACY,pharmacy,"IYA Bldg., E. Nietes Ave., Trade Town, Brgy. Funda-Delipe, San Jose, Antique, Western Visayas (Region VI), 5700, San Jose, Antique",,
TRES NINAS PHARMACY,pharmacy,"Poblacion VII (Barangay VII), Roxas, Capiz, Western Visayas (Region VI), 5800, Roxas, Capiz",,
GENERIKA DRUGSTORE,pharmacy,"Lucero St., Poblacion Ilaya, Lambunao, Iloilo, Western Visayas (Region VI), 5042, Lambunao, Iloilo",,
MERCURY DRUG,pharmacy,"La Estrella Bldg., Roxas Avenue Extension, Brgy. Andagao, Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
JB TAN PHARMACY,pharmacy,"Block 63 Lot 64 Deca Homes South Bacolod, Bacolod City, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Lopez Jaena St., Brgy. 1, Pob., Hinigaran, Negros Occidental",,
Mercury Drug,pharmacy,"SIL-GFS-4&5, Ground Floor, Gaisano Grand Mall, Rizal St., Barangay Mambulac, Silay, Negros Occidental, Negros Island Region, 6116, Silay, Negros Occidental",,
TG &amp; D DRUGSTORE,pharmacy,"PUROK ILKO, BRGY. CADUHA-AN, Cadiz City, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"DON PEDRO R. YULO ST., STO. ROSARIO, Binalbagan, Negros Occidental",,
THEA'S PHARMACY,pharmacy,"Mabini St., Kalibo, Aklan, Western Visayas (Region VI), 5600, Kalibo, Aklan",,
GREEN LIVING PHARMACY,pharmacy,"St. Teresa Residences I, Rosario DoÃ±a Juliana St., Barangay 33, Bacolod, Negros Occidental",,
MERCURY DRUG,pharmacy,"Corner Lacson-Burgos Sts., Brgy. 18, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
JHIME DRUGSTORE,pharmacy,"San Jose St., Pototan, Iloilo, Western Visayas (Region VI), 5008, Pototan, Iloilo",,
RenaÃ¢â‚¬â„¢s Pharmacy,pharmacy,"DB OÃ‘ATE ST, POBLACION, Conception, Iloilo",,
GRW DRUGSTORE,pharmacy,"DOKI REALTY INC., TOTING REYES ST., ANDAGAO, Kalibo, Aklan",,
NL CORNER PHARMACY,pharmacy,"NEW LUCENA PUBLIC MARKET, POBLACION, New Lucena, Iloilo",,
SINCERE DRUGSTORE,pharmacy,"COR. LIBERTAD-VERBENA ST., Bacolod, Negros Occidental",,
ST. JUDE PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"SITIO PROPER-B, BARANGAY DASAL, Sibunag, Guimaras",,
CCRJ PHARMACY,pharmacy,"Brgy. Poblacion, San Rafael, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Stall No. 9&10, Kalibo Public Market, Roxas Ave. Ext., Andagao, Kalibo, Aklan",,
NEGROS GRACE PHARMACY,pharmacy,"Lot 2 Blk. 2, Bacolod Murcia Road, Brgy. Mansilingan,, Bacolod, Negros Occidental, Negros Island Region, 6100, Bacolod, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Zone V - Bolabog, Barangay Balabag, Boracay Island, Malay, Aklan, Western Visayas (Region VI), 5608, Malay, Aklan",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"G/F Sm Hypermarket Iloilo, Commission Civil cor. Jalandoni Sts., Jaro, Iloilo City, Iloilo, Western Visayas (Region VI), 5000, Iloilo City, Iloilo",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"GF Gaisano Grand Estancia, E. Reyes Avenue, Poblacion Zone II, Estancia, Iloilo, Western Visayas (Region VI), 5017, Estancia, Iloilo",,
JOSA PHARMACY,pharmacy,"31 G/F Public Market, Brgy. Ilaud Poblacion, Barotac Nuevo, Iloilo",,
AG JR PHARMACY,pharmacy,"Rizal St., Pala-pala, Iloilo City, Iloilo",,
J and S Drugstore,pharmacy,"Lot 2 Blk 2 Westville Subdivision, Pandac, Pavia, Iloilo",,
BOTICA SA PAROKYA,pharmacy,"BUENAFLOR ST., Dumangas, Iloilo",,
BULAO DRUGSTORE,pharmacy,"Brgy. San Jose, Sipalay City, Altavas, Negros Occidental, Negros Island Region, 6100, Altavas, Negros Occidental",,
FAMILYHEALTH &amp; BEAUTY CORP.,pharmacy,"Savemore Market, Suvil Town Center Barangay Inangayan, Santa Barbara, Iloilo",,
EC LUMANOG PHARMACY,pharmacy,"Block 43A, Escalante Shopping Center, Barangay Balintawak, Poblacion, Escalante City Negros Occidental, Escalante City, Negros Occidental",,
FARMACIA LEYMA,pharmacy,"Freedom Street, Brgy. Pob. SE Zone, Lemery, Iloilo, Western Visayas (Region VI), 5043, Lemery, Iloilo",,
"Vios Integrated Projects (VIP), Inc.",pharmacy,"B4 L7 5th St., Lawaan Village, Balantang, Jaro, Iloilo City, Iloilo",,
BARBAZA RURAL HEALTH UNIT AND BIRTHING CENTER,pharmacy,"Poblacion 2, Barbaza, Antique, Western Visayas (Region VI), 5706, Barbaza, Antique",,
